ID,fips_code,year,deck_cond,superstructure_cond,channel_cond,culvert_cond
001454,01,1936,6,5,7,N
001455,01,1936,5,5,4,N
001456,01,1936,6,6,6,N
001457,01,1936,6,6,6,N
001459,01,1936,5,5,7,N
001461,01,1991,N,N,6,8
001462,01,1936,4,6,5,N
001463,01,1936,N,N,7,7
001466,01,1936,4,4,6,N
001467,01,1936,5,5,6,N
001468,01,1936,N,N,7,6
001481,01,1936,6,6,7,N
001484,01,1936,N,N,6,6
001485,01,1936,N,N,7,7
001486,01,1936,N,N,6,7
001487,01,1936,N,N,6,6
001488,01,1936,6,6,7,N
001489,01,1936,5,6,N,N
001490,01,1936,5,5,6,N
001492,01,1936,N,N,5,5
001493,01,1936,6,6,7,N
001495,01,1936,N,N,5,5
001496,01,1936,N,N,5,6
001498,01,1936,5,5,7,N
001499,01,1936,6,6,6,N
001500,01,1936,6,6,6,N
001501,01,1936,N,N,4,5
001502,01,1936,6,7,5,N
001503,01,1936,6,5,N,N
001505,01,1936,N,N,5,5
001507,01,1936,N,N,5,6
001509,01,1936,6,6,5,N
001510,01,1936,5,6,4,N
001511,01,1936,N,N,6,5
001512,01,1936,7,5,7,N
001513,01,1936,7,5,6,N
001515,01,1936,5,5,6,N
001518,01,1936,6,7,5,N
001519,01,1936,N,N,5,5
001521,01,1936,6,5,5,N
001524,01,1937,6,6,7,N
001525,01,1906,6,5,6,N
001526,01,1928,N,N,6,7
001529,01,1937,7,5,5,N
001531,01,1937,5,5,4,N
001532,01,1937,5,5,6,N
001533,01,1937,5,6,5,N
001536,01,1937,3,3,5,N
001537,01,1937,5,5,7,N
001538,01,1937,4,4,5,N
001539,01,1937,6,6,6,N
001540,01,1937,5,5,N,N
001541,01,1937,6,6,N,N
001542,01,1937,N,N,5,5
001543,01,1937,5,5,6,N
001546,01,1937,6,6,6,N
001547,01,1937,N,N,6,7
001548,01,1937,6,6,6,N
001550,01,1937,5,5,6,N
001552,01,1937,6,5,N,N
001553,01,1937,6,6,N,N
001554,01,1937,6,5,N,N
001556,01,1937,6,6,7,N
001557,01,1937,6,5,6,N
001558,01,1937,5,6,6,N
001559,01,1937,5,5,8,N
001560,01,1937,6,6,6,N
001561,01,1937,N,N,7,6
001564,01,1937,5,6,N,N
001566,01,1937,N,N,6,6
001567,01,1937,N,N,5,6
001568,01,1937,6,6,7,N
001569,01,1937,6,6,5,N
001571,01,1937,6,5,7,N
001572,01,1937,N,N,5,6
001576,01,1937,6,5,5,N
001578,01,1937,5,5,6,N
001580,01,1937,6,7,6,N
001586,01,1937,5,5,6,N
001587,01,1937,5,4,6,N
001588,01,1937,5,4,6,N
001589,01,1937,5,5,7,N
001590,01,1937,5,5,7,N
001593,01,1937,5,5,6,N
001594,01,1937,5,5,6,N
001595,01,1937,5,4,6,N
001596,01,1937,6,6,N,N
001599,01,1937,4,4,6,N
001600,01,1937,5,5,6,N
001601,01,1937,5,6,6,N
001602,01,1937,4,4,5,N
001604,01,1937,5,5,6,N
001605,01,1937,N,N,5,6
001606,01,1937,N,N,6,6
001609,01,1937,N,N,6,6
001611,01,1937,6,5,5,N
001612,01,1937,6,6,5,N
001614,01,1937,5,5,6,N
001615,01,1937,5,5,6,N
001617,01,1937,5,5,5,N
001618,01,1937,5,5,6,N
001622,01,1937,N,N,7,6
001623,01,1937,N,N,7,7
001624,01,1937,N,N,7,7
001625,01,1937,5,5,6,N
001628,01,1937,5,5,6,N
001629,01,1937,7,7,7,N
001632,01,1917,4,3,6,N
001633,01,1937,5,5,6,N
001634,01,1937,5,5,6,N
001635,01,1937,5,5,5,N
001636,01,1937,5,5,6,N
001637,01,1937,5,4,5,N
001638,01,1937,4,4,5,N
001639,01,1937,5,6,6,N
001640,01,1937,5,6,7,N
001643,01,1937,6,6,5,N
001644,01,1937,4,4,5,N
001645,01,1937,5,5,6,N
001646,01,1937,6,7,5,N
001649,01,1937,5,5,6,N
001651,01,1937,N,N,6,6
001654,01,1937,7,7,7,N
001656,01,1937,N,N,5,5
001657,01,1937,6,6,5,N
001658,01,1937,5,6,6,N
001659,01,1937,N,N,5,6
001660,01,1937,N,N,5,6
001663,01,1937,N,N,6,6
001664,01,1941,5,4,N,N
001665,01,1937,4,5,7,N
001666,01,1937,6,6,6,N
001667,01,1937,7,6,7,N
001669,01,1937,6,7,3,N
001670,01,1937,N,N,5,6
001672,01,1937,5,5,6,N
001673,01,1937,N,N,6,6
001674,01,1937,N,N,5,5
001675,01,1937,6,5,5,N
001676,01,1937,N,N,5,4
001677,01,1937,N,N,5,5
001678,01,1937,5,6,6,N
001679,01,1937,N,N,6,5
001680,01,1937,N,N,5,5
001681,01,1919,6,6,6,N
001682,01,1923,N,N,7,7
001683,01,1923,N,N,6,7
001685,01,1923,N,N,5,7
001687,01,1924,N,N,6,7
001688,01,1925,7,6,6,N
001690,01,1926,N,N,6,7
001691,01,1926,N,N,7,6
001692,01,1926,N,N,6,7
001693,01,1926,N,N,7,7
001694,01,1926,N,N,6,5
001695,01,1927,5,5,4,N
001697,01,1938,5,4,6,N
001698,01,1938,5,5,5,N
001701,01,1938,5,6,7,N
001702,01,1938,6,5,7,N
001704,01,1991,N,N,6,7
001705,01,1938,6,5,6,N
001708,01,1938,6,6,N,N
001709,01,1938,6,5,8,N
001710,01,1938,5,6,5,N
001711,01,1938,5,4,7,N
001712,01,1938,7,6,5,N
001713,01,1938,N,N,5,6
001714,01,1938,5,6,5,N
001715,01,1938,5,6,6,N
001716,01,1938,N,N,6,6
001717,01,1938,5,5,5,N
001718,01,1938,5,6,6,N
001719,01,1938,5,5,5,N
001720,01,1938,N,N,6,6
001721,01,1938,N,N,6,6
001722,01,1938,N,N,6,7
001724,01,1938,N,N,5,6
001725,01,1938,N,N,6,7
001727,01,1938,N,N,5,5
001728,01,1938,5,5,7,N
001729,01,1938,5,5,7,N
001730,01,1938,6,7,7,N
001732,01,1938,N,N,6,6
001733,01,1938,N,N,7,7
001734,01,1938,N,N,5,6
001741,01,1992,N,N,7,8
001742,01,1938,N,N,7,7
001743,01,1938,5,5,5,N
001744,01,1938,6,6,5,N
001745,01,1938,6,7,5,N
001746,01,1938,6,6,7,N
001747,01,1938,6,7,6,N
001748,01,1938,6,7,N,N
001749,01,1938,5,5,5,N
001750,01,1938,6,6,6,N
001751,01,1938,5,6,6,N
001752,01,1938,5,5,5,N
001754,01,1938,5,6,6,N
001755,01,1938,N,N,6,7
001757,01,1938,6,5,5,N
001758,01,1938,N,N,5,5
001759,01,1938,5,6,5,N
001760,01,1938,N,N,6,5
001761,01,1938,6,6,N,N
001762,01,1938,5,5,N,N
001763,01,1938,N,N,5,6
001765,01,1938,5,7,7,N
001766,01,1938,5,5,6,N
001767,01,1938,6,6,N,N
001768,01,1938,N,N,7,5
001769,01,1938,N,N,5,5
001770,01,1938,6,5,6,N
001771,01,1938,6,6,5,N
001772,01,1938,6,6,6,N
001773,01,1938,6,5,6,N
001774,01,1938,4,4,6,N
001775,01,1938,7,7,6,N
001776,01,1938,6,6,6,N
001777,01,1938,6,6,7,N
001779,01,1938,N,N,6,5
001780,01,1938,N,N,6,6
001783,01,1938,7,7,6,N
001784,01,1938,N,N,6,7
001785,01,1938,6,6,5,N
001788,01,1938,N,N,5,5
001791,01,1938,4,5,8,N
001793,01,1938,6,6,7,N
001794,01,1938,N,N,5,5
001795,01,1938,5,6,5,N
001796,01,1938,N,N,6,6
001797,01,1938,5,5,6,N
001800,01,1938,4,4,6,N
001805,01,1938,6,5,N,N
001810,01,1938,6,7,6,N
001811,01,1938,N,N,6,6
001812,01,1938,6,5,7,N
001813,01,1938,6,6,N,N
001815,01,1938,6,5,7,N
001818,01,1928,5,6,6,N
001819,01,1928,5,5,7,N
001823,01,1938,N,N,5,5
001824,01,1938,5,5,5,N
001825,01,1938,7,6,7,N
001826,01,1938,N,N,5,5
001827,01,1938,7,6,7,N
001828,01,1938,5,5,8,N
001831,01,1938,N,N,7,7
001832,01,1938,6,6,5,N
001833,01,1938,N,N,5,5
001834,01,1938,N,N,6,4
001835,01,1938,N,N,8,7
001836,01,1938,N,N,7,7
001837,01,1938,N,N,5,5
001839,01,1938,4,5,7,N
001840,01,1938,N,N,6,4
001841,01,1938,4,4,6,N
001842,01,1938,5,7,5,N
001844,01,1938,N,N,5,5
001845,01,1938,6,6,6,N
001846,01,1938,5,5,5,N
001849,01,1938,N,N,6,7
001850,01,1938,N,N,7,7
001851,01,1938,N,N,6,6
001852,01,1938,N,N,7,6
001853,01,1938,N,N,5,6
001854,01,1938,5,6,7,N
001856,01,1938,6,7,6,N
001858,01,1938,5,6,5,N
001859,01,1938,N,N,5,6
001860,01,1938,N,N,5,6
001861,01,1938,6,6,4,N
001862,01,1938,8,7,6,N
001863,01,1938,4,5,7,N
001864,01,1938,6,6,4,N
001865,01,1938,N,N,6,5
001868,01,1938,N,N,5,5
001869,01,1938,N,N,4,4
001871,01,1938,N,N,5,5
001872,01,1938,N,N,5,5
001873,01,1938,4,5,4,N
001875,01,1938,6,6,6,N
001876,01,1938,N,N,7,5
001877,01,1938,N,N,5,5
001878,01,1938,5,6,5,N
001880,01,1925,7,7,6,N
001883,01,1939,2,3,4,N
001885,01,1939,5,5,6,N
001886,01,1939,7,6,7,N
001890,01,1939,5,4,5,N
001891,01,1939,6,7,6,N
001892,01,1979,7,7,7,N
001893,01,1939,6,6,6,N
001894,01,1939,7,7,8,N
001895,01,1939,N,N,7,7
001896,01,1939,6,7,6,N
001897,01,1939,6,5,5,N
001898,01,1939,6,6,5,N
001899,01,1939,6,5,7,N
001901,01,1939,6,5,7,N
001903,01,1939,5,5,N,N
001904,01,1939,N,N,6,6
001905,01,1939,6,6,5,N
001906,01,1939,5,5,5,N
001907,01,1939,5,5,5,N
001908,01,1939,5,5,5,N
001909,01,1939,N,N,7,7
001910,01,1939,N,N,6,6
001911,01,1939,5,5,4,N
001913,01,1939,5,6,5,N
001914,01,1939,5,6,6,N
001916,01,1939,5,5,6,N
001920,01,1939,6,6,6,N
001921,01,1939,5,6,N,N
001925,01,1939,4,4,5,N
001927,01,1939,6,6,6,N
001929,01,1939,6,6,5,N
001930,01,1939,N,N,6,6
001931,01,1939,N,N,7,7
001932,01,1939,6,7,7,N
001933,01,1939,5,7,7,N
001934,01,1939,6,7,7,N
001935,01,1939,5,7,6,N
001936,01,1939,6,6,7,N
001937,01,1939,6,6,7,N
001938,01,1939,6,5,6,N
001942,01,1939,N,N,6,6
001943,01,1939,5,5,5,N
001944,01,1939,5,6,5,N
001945,01,1939,5,5,5,N
001948,01,1939,N,N,7,6
001949,01,1939,N,N,6,6
001950,01,1939,N,N,6,6
001957,01,1939,N,N,7,7
001959,01,1939,6,6,5,N
001961,01,1939,5,6,5,N
001962,01,1939,N,N,6,6
001963,01,1939,5,5,6,N
001964,01,1939,N,N,7,6
001966,01,1939,N,N,7,7
001967,01,1939,N,N,5,6
001968,01,1939,N,N,6,6
001975,01,1939,N,N,6,6
001976,01,1939,N,N,6,6
001978,01,1939,N,N,6,4
001988,01,1939,N,N,6,6
001989,01,1939,4,6,6,N
001991,01,1929,N,N,6,6
001992,01,1939,6,7,5,N
001993,01,1939,N,N,6,6
001994,01,1939,N,N,6,5
001996,01,1939,6,6,6,N
001997,01,1939,5,6,7,N
001998,01,1939,N,N,6,6
001999,01,1939,N,N,6,6
002000,01,1939,7,7,6,N
002001,01,1939,6,6,6,N
002002,01,1939,N,N,6,6
002004,01,1939,5,7,6,N
002005,01,1939,6,5,4,N
002007,01,1939,5,5,5,N
002008,01,1939,5,5,5,N
002011,01,1939,5,6,5,N
002012,01,1939,5,5,5,N
002013,01,1939,5,5,5,N
002014,01,1939,6,5,6,N
002015,01,1939,6,6,6,N
002017,01,1939,N,N,5,6
002019,01,1939,N,N,7,6
002020,01,1939,N,N,5,6
002021,01,1939,N,N,6,6
002022,01,1939,7,8,7,N
002024,01,1939,N,N,7,7
002025,01,1939,N,N,5,6
002026,01,1939,N,N,7,7
002027,01,1939,N,N,7,6
002028,01,1939,N,N,6,6
002030,01,1939,5,6,6,N
002031,01,1994,8,8,7,N
002032,01,1939,6,7,7,N
002033,01,1939,6,6,6,N
002034,01,1939,N,N,6,7
002035,01,1939,5,5,7,N
002037,01,1939,6,4,7,N
002038,01,1939,N,N,5,5
002039,01,1939,N,N,7,6
002040,01,1939,5,6,6,N
002041,01,1939,7,7,7,N
002042,01,1939,6,5,6,N
002043,01,1939,6,6,7,N
002044,01,1939,N,N,6,6
002045,01,1939,N,N,6,6
002046,01,1939,6,5,5,N
002047,01,1939,6,6,N,N
002049,01,1939,6,6,6,N
002050,01,1939,6,6,6,N
002051,01,1939,N,N,7,7
002054,01,1939,N,N,6,6
002056,01,1939,6,6,7,N
002058,01,1939,5,6,6,N
002060,01,1939,7,6,7,N
002061,01,1939,N,N,6,6
002062,01,1939,7,6,7,N
002064,01,1939,N,N,5,5
002065,01,1939,N,N,6,6
002068,01,1939,6,6,4,N
002069,01,1939,5,6,5,N
002070,01,1939,6,7,5,N
002071,01,1939,N,N,5,6
002075,01,1939,N,N,4,5
002076,01,1939,N,N,5,5
002077,01,1939,6,5,6,N
002079,01,1939,6,7,5,N
002080,01,1939,5,5,5,N
002081,01,1939,N,N,5,5
002083,01,1939,N,N,7,7
002084,01,1939,N,N,6,6
002085,01,1939,6,6,6,N
002086,01,1939,N,N,6,7
002090,01,1923,6,6,6,N
002091,01,1924,6,5,7,N
002092,01,1924,7,6,6,N
002093,01,1925,6,6,5,N
002094,01,1925,N,N,6,6
002095,01,1925,5,6,5,N
002096,01,1925,N,N,5,6
002097,01,1925,N,N,7,7
002098,01,1925,6,5,6,N
002099,01,1925,6,6,5,N
002102,01,1926,N,N,6,7
002103,01,1926,N,N,5,7
002106,01,1927,N,N,7,7
002107,01,1927,N,N,5,6
002108,01,1927,5,4,6,N
002109,01,1928,N,N,6,6
002112,01,1928,N,N,7,7
002113,01,1928,7,6,4,N
002115,01,1928,N,N,7,6
002116,01,1931,N,N,6,4
002119,01,1938,6,6,8,N
002122,01,1940,4,4,6,N
002126,01,1940,6,6,7,N
002127,01,1940,5,6,6,N
002131,01,1940,7,7,5,N
002134,01,1940,5,5,6,N
002135,01,1940,5,5,5,N
002137,01,1940,N,N,6,5
002138,01,1940,N,N,7,7
002139,01,1940,5,5,7,N
002140,01,1992,N,N,7,7
002141,01,1990,N,N,7,7
002144,01,1985,7,7,7,N
002145,01,1994,7,8,6,N
002147,01,1983,7,7,6,N
002150,01,1986,7,8,7,N
002151,01,1985,6,5,5,N
002152,01,1986,7,8,7,N
002153,01,1983,5,7,5,N
002156,01,1984,7,7,6,N
002157,01,1985,6,7,5,N
002162,01,1985,8,7,6,N
002163,01,1985,7,7,7,N
002164,01,1940,6,6,6,N
002165,01,1940,7,5,6,N
002170,01,1940,7,7,6,N
002173,01,1940,8,6,6,N
002174,01,1940,7,7,7,N
002175,01,1940,7,6,6,N
002176,01,1940,8,6,6,N
002177,01,1940,6,6,6,N
002178,01,1940,8,8,5,N
002184,01,1940,7,7,5,N
002186,01,1940,5,6,5,N
002187,01,1940,3,3,6,N
002189,01,1940,0,0,0,N
002192,01,1940,6,7,7,N
002193,01,1940,5,5,5,N
002198,01,1940,6,5,6,N
002199,01,1940,6,7,N,N
002201,01,1940,6,7,7,N
002202,01,1940,6,5,7,N
002203,01,1940,6,7,6,N
002204,01,1940,7,6,6,N
002205,01,1940,7,7,7,N
002206,01,1940,6,6,6,N
002207,01,1940,7,7,5,N
002208,01,1940,5,7,5,N
002209,01,1940,5,5,6,N
002210,01,1940,5,5,5,N
002211,01,1940,5,5,5,N
002212,01,1940,5,6,6,N
002213,01,1940,7,6,N,N
002214,01,1940,5,5,7,N
002215,01,1940,6,5,7,N
002216,01,1940,6,6,6,N
002217,01,1940,6,7,6,N
002218,01,1940,5,5,N,N
002219,01,1940,6,5,N,N
002220,01,1940,7,7,7,N
002221,01,1940,6,7,7,N
002222,01,1940,6,6,7,N
002223,01,1940,7,7,7,N
002224,01,1940,6,6,7,N
002225,01,1940,6,7,7,N
002226,01,1940,6,6,7,N
002227,01,1940,5,5,5,N
002228,01,1940,6,5,6,N
002229,01,1940,6,6,7,N
002230,01,1940,5,6,6,N
002231,01,1940,5,5,5,N
002232,01,1940,5,4,5,N
002233,01,1940,6,5,7,N
002234,01,1940,4,4,N,N
002235,01,1940,7,7,6,N
002236,01,1940,6,6,7,N
002237,01,1940,N,N,7,7
002238,01,1940,6,7,6,N
002239,01,1940,N,N,6,6
002240,01,1940,2,3,4,N
002241,01,1940,N,N,6,5
002243,01,1940,5,5,N,N
002244,01,1940,4,5,6,N
002245,01,1940,4,5,6,N
002246,01,1940,N,N,5,5
002247,01,1940,N,N,6,6
002248,01,1940,5,5,6,N
002249,01,1940,5,5,6,N
002250,01,1940,4,5,N,N
002251,01,1940,6,6,5,N
002253,01,1940,7,7,6,N
002255,01,1940,5,5,5,N
002256,01,1940,N,N,6,5
002257,01,1940,N,N,5,5
002258,01,1940,N,N,7,6
002259,01,1940,5,6,6,N
002260,01,1940,5,6,5,N
002261,01,1940,5,5,5,N
002262,01,1940,5,5,6,N
002263,01,1940,N,N,6,6
002264,01,1940,5,6,6,N
002265,01,1940,5,5,9,N
002266,01,1940,5,5,8,N
002267,01,1940,5,5,N,N
002268,01,1940,N,N,6,6
002269,01,1940,N,N,7,6
002270,01,1940,N,N,6,5
002271,01,1940,5,6,5,N
002272,01,1940,6,5,6,N
002273,01,1940,6,5,7,N
002274,01,1940,6,7,7,N
002275,01,1940,7,6,7,N
002276,01,1940,5,5,6,N
002277,01,1940,N,N,7,7
002278,01,1940,5,5,6,N
002279,01,1940,5,5,6,N
002280,01,1940,5,6,6,N
002281,01,1940,5,5,7,N
002282,01,1940,5,6,7,N
002283,01,1940,5,6,5,N
002284,01,1940,5,6,5,N
002285,01,1940,5,6,5,N
002290,01,1940,5,5,5,N
002291,01,1940,N,N,6,7
002293,01,1940,5,5,5,N
002295,01,1940,N,N,6,6
002300,01,1940,N,N,6,5
002301,01,1940,5,5,6,N
002302,01,1940,N,N,6,7
002303,01,1940,N,N,5,6
002304,01,1940,N,N,6,7
002305,01,1940,N,N,6,5
002306,01,1940,6,6,6,N
002307,01,1940,5,5,6,N
002308,01,1940,6,6,7,N
002309,01,1940,N,N,6,6
002310,01,1940,6,6,5,N
002311,01,1940,N,N,6,6
002312,01,1940,N,N,6,6
002313,01,1940,5,6,5,N
002314,01,1940,5,6,5,N
002315,01,1940,N,N,5,5
002316,01,1940,5,5,6,N
002317,01,1940,N,N,6,6
002318,01,1940,5,5,5,N
002319,01,1940,5,5,5,N
002320,01,1940,5,6,5,N
002323,01,1940,5,5,6,N
002324,01,1940,5,5,6,N
002325,01,1940,N,N,5,7
002326,01,1940,5,4,6,N
002327,01,1940,N,N,5,7
002328,01,1940,6,6,7,N
002330,01,1940,7,6,7,N
002333,01,1940,N,N,7,7
002334,01,1940,N,N,7,7
002335,01,1940,N,N,7,7
002336,01,1940,N,N,7,7
002337,01,1940,N,N,8,7
002338,01,1940,N,N,7,7
002340,01,1940,6,6,6,N
002341,01,1940,6,6,7,N
002342,01,1940,5,7,6,N
002343,01,1940,5,4,4,N
002344,01,1940,5,7,6,N
002345,01,1940,4,4,4,N
002350,01,1940,6,6,6,N
002351,01,1940,7,6,7,N
002353,01,1940,5,5,6,N
002354,01,1940,N,N,5,6
002356,01,1940,5,5,6,N
002361,01,1940,6,4,N,N
002362,01,1940,5,5,6,N
002363,01,1940,N,N,7,6
002364,01,1940,N,N,8,8
002365,01,1940,N,N,6,5
002366,01,1991,N,N,6,7
002367,01,1940,N,N,6,5
002371,01,1940,N,N,5,5
002372,01,1940,5,5,6,N
002373,01,1940,7,6,7,N
002374,01,1940,N,N,7,6
002375,01,1940,N,N,6,6
002376,01,1940,5,6,6,N
002377,01,1940,5,6,N,N
002378,01,1940,6,6,5,N
002380,01,1940,6,7,5,N
002381,01,1940,7,7,6,N
002382,01,1940,N,N,7,7
002383,01,1940,6,7,7,N
002384,01,1940,6,7,6,N
002385,01,1940,N,N,7,7
002386,01,1940,6,6,7,N
002387,01,1940,N,N,6,7
002388,01,1940,6,7,6,N
002397,01,1940,7,7,5,N
002400,01,1940,8,6,5,N
002401,01,1940,4,4,6,N
002403,01,1940,7,7,7,N
002404,01,1940,6,6,5,N
002408,01,1940,5,4,8,N
002409,01,1940,6,3,6,N
002410,01,1940,7,7,5,N
002411,01,1940,7,7,6,N
002413,01,1940,N,N,6,6
002414,01,1940,N,N,7,7
002415,01,1940,N,N,6,7
002416,01,1940,N,N,7,6
002417,01,1940,N,N,6,6
002418,01,1940,N,N,6,5
002419,01,1940,6,6,7,N
002420,01,1940,N,N,5,6
002421,01,1940,7,6,6,N
002428,01,1940,7,6,6,N
002432,01,1940,5,5,5,N
002433,01,1940,6,6,5,N
002434,01,1940,N,N,6,6
002435,01,1940,7,7,7,N
002436,01,1940,N,N,6,6
002437,01,1940,6,7,6,N
002438,01,1940,N,N,5,5
002439,01,1940,N,N,6,6
002440,01,1940,N,N,6,7
002441,01,1940,N,N,5,6
002442,01,1940,7,7,5,N
002443,01,1940,N,N,7,7
002444,01,1940,N,N,6,7
002447,01,1940,6,6,5,N
002449,01,1940,5,5,5,N
002451,01,1940,N,N,6,6
002454,01,1940,6,6,6,N
002455,01,1940,6,6,6,N
002456,01,1940,7,5,5,N
002457,01,1940,7,6,5,N
002458,01,1940,N,N,6,6
002459,01,1940,N,N,6,6
002460,01,1940,N,N,6,6
002461,01,1940,5,5,5,N
002465,01,1940,5,6,5,N
002466,01,1940,5,5,5,N
002469,01,1940,3,5,N,N
002470,01,1940,5,3,4,N
002471,01,1940,7,7,7,N
002472,01,1940,N,N,5,6
002473,01,1940,6,6,6,N
002475,01,1940,N,N,6,5
002477,01,1940,5,5,5,N
002479,01,1940,6,5,5,N
002485,01,1992,8,8,8,N
002486,01,1940,6,6,5,N
002487,01,1940,5,6,5,N
002488,01,1940,6,6,5,N
002489,01,1940,7,6,5,N
002490,01,1940,N,N,6,6
002491,01,1940,N,N,5,5
002492,01,1940,6,7,6,N
002493,01,1940,6,6,6,N
002494,01,1940,5,4,5,N
002495,01,1940,6,7,5,N
002496,01,1940,6,7,5,N
002497,01,1940,N,N,7,7
002498,01,1940,6,7,6,N
002499,01,1940,6,7,5,N
002501,01,1940,N,N,5,5
002502,01,1940,6,6,6,N
002503,01,1940,N,N,5,5
002506,01,1940,N,N,7,7
002507,01,1940,6,6,5,N
002508,01,1940,6,6,5,N
002509,01,1940,N,N,5,6
002510,01,1940,6,6,6,N
002511,01,1992,8,8,6,N
002512,01,1920,6,7,5,N
002513,01,1920,6,7,7,N
002514,01,1920,N,N,6,7
002515,01,1920,7,7,5,N
002516,01,1927,7,6,5,N
002517,01,1929,N,N,6,6
002518,01,1929,N,N,7,7
002519,01,1929,N,N,6,7
002520,01,1929,N,N,7,7
002522,01,1941,0,0,2,N
002525,01,1941,6,6,4,N
002527,01,1941,5,6,6,N
002529,01,1941,5,7,7,N
002530,01,1941,6,6,7,N
002531,01,1941,6,6,N,N
002532,01,1941,6,6,7,N
002533,01,1941,5,5,7,N
002534,01,1941,6,5,6,N
002535,01,1941,N,N,7,7
002537,01,1941,6,8,8,N
002538,01,1941,7,7,8,N
002539,01,1941,5,7,5,N
002540,01,1941,5,6,6,N
002541,01,1941,5,7,6,N
002542,01,1941,5,6,6,N
002543,01,1941,5,6,6,N
002544,01,1941,7,5,6,N
002546,01,1941,6,5,6,N
002547,01,1941,6,5,N,N
002549,01,1941,6,5,5,N
002550,01,1941,5,4,7,N
002551,01,1941,N,N,5,7
002552,01,1941,6,6,7,N
002554,01,1941,6,7,7,N
002555,01,1941,6,6,6,N
002556,01,1941,5,6,5,N
002557,01,1941,6,6,6,N
002558,01,1941,6,6,7,N
002559,01,1941,6,6,7,N
002560,01,1941,6,7,7,N
002561,01,1941,6,6,5,N
002562,01,1941,N,N,7,6
002563,01,1941,N,N,6,6
002564,01,1941,6,5,7,N
002565,01,1941,N,N,6,7
002566,01,1941,5,6,5,N
002567,01,1941,5,5,5,N
002568,01,1941,5,5,5,N
002569,01,1941,5,5,5,N
002570,01,1941,6,7,N,N
002571,01,1941,7,7,6,N
002572,01,1941,N,N,6,6
002573,01,1941,6,6,5,N
002574,01,1941,N,N,7,7
002576,01,1941,N,N,7,5
002577,01,1941,6,6,6,N
002578,01,1941,5,6,7,N
002579,01,1941,6,7,7,N
002580,01,1941,N,N,5,5
002581,01,1941,N,N,6,6
002582,01,1941,N,N,5,6
002583,01,1941,N,N,6,6
002584,01,1941,N,N,5,6
002587,01,1941,N,N,5,6
002588,01,1941,6,5,4,N
002591,01,1941,7,6,N,N
002592,01,1941,N,N,7,6
002593,01,1941,N,N,7,7
002594,01,1941,6,6,6,N
002595,01,1941,N,N,6,6
002596,01,1941,5,6,5,N
002597,01,1941,4,4,5,N
002599,01,1941,5,7,6,N
002600,01,1941,N,N,5,4
002601,01,1941,N,N,6,6
002602,01,1941,N,N,5,7
002603,01,1941,4,4,5,N
002604,01,1941,7,7,5,N
002605,01,1941,7,7,7,N
002606,01,1941,N,N,7,7
002607,01,1941,6,7,N,N
002609,01,1941,N,N,6,6
002610,01,1941,7,7,7,N
002611,01,1941,5,5,N,N
002612,01,1941,N,N,6,7
002613,01,1941,N,N,6,6
002614,01,1941,N,N,7,7
002615,01,1941,N,N,5,5
002618,01,1941,N,N,6,6
002620,01,1941,N,N,5,5
002621,01,1941,N,N,6,5
002622,01,1941,5,6,4,N
002623,01,1941,N,N,5,4
002624,01,1941,N,N,5,5
002625,01,1941,N,N,6,6
002626,01,1941,N,N,7,7
002627,01,1923,5,5,4,N
002628,01,1923,N,N,6,6
002630,01,1923,5,5,6,N
002631,01,1925,N,N,7,6
002632,01,1926,N,N,6,7
002633,01,1927,5,6,5,N
002634,01,1933,5,5,5,N
002635,01,1942,6,6,6,N
002637,01,1942,5,6,6,N
002639,01,1942,7,7,7,N
002643,01,1942,N,N,5,6
002644,01,1942,5,5,7,N
002645,01,1942,N,N,5,5
002647,01,1942,6,5,5,N
002648,01,1942,5,5,N,N
002649,01,1942,N,N,6,7
002650,01,1942,6,6,6,N
002651,01,1942,6,6,6,N
002652,01,1942,6,6,7,N
002653,01,1942,6,6,6,N
002654,01,1942,6,6,7,N
002655,01,1947,7,7,7,N
002656,01,1942,N,N,6,7
002658,01,1942,6,6,6,N
002659,01,1942,N,N,6,6
002660,01,1942,6,6,6,N
002661,01,1942,N,N,5,6
002662,01,1942,N,N,6,7
002663,01,1942,N,N,5,5
002664,01,1942,N,N,5,6
002665,01,1942,N,N,6,6
002666,01,1942,5,5,5,N
002667,01,1942,N,N,7,6
002668,01,1942,N,N,6,6
002669,01,1942,N,N,6,6
002672,01,1942,6,5,6,N
002673,01,1942,N,N,7,7
002674,01,1942,N,N,7,8
002675,01,1942,N,N,7,7
002676,01,1942,6,6,6,N
002680,01,1942,5,6,6,N
002681,01,1942,N,N,7,7
002682,01,1942,5,5,N,N
002683,01,1942,6,7,6,N
002684,01,1942,N,N,6,5
002685,01,1942,5,7,6,N
002687,01,1942,N,N,6,5
002688,01,1942,N,N,6,6
002689,01,1942,N,N,5,4
002690,01,1942,N,N,6,6
002692,01,1942,6,6,6,N
002693,01,1942,6,7,6,N
002694,01,1942,6,6,7,N
002695,01,1942,7,7,5,N
002696,01,1942,N,N,5,6
002697,01,1942,6,7,6,N
002698,01,1942,6,7,5,N
002704,01,1942,N,N,5,6
002706,01,1942,5,5,4,N
002708,01,1942,4,5,4,N
002709,01,1942,N,N,7,6
002710,01,1942,8,6,5,N
002711,01,1942,6,5,6,N
002712,01,1942,4,6,5,N
002715,01,1942,N,N,6,5
